Object ID,Name,Class,Parent,Centroid X µm,Centroid Y µm
995c18ce-27ef-4375-8c89-281d699d0c1b,PathCellObject,,PathAnnotationObject,740.42,672.43
5b79b013-eff9-4c2f-a678-6bb96e2791c8,PathCellObject,,PathAnnotationObject,89.75,672.88
5f4213a2-e52f-4d85-afe1-77af5acff25e,PathCellObject,,PathAnnotationObject,360.37,671.03
a7143d76-b391-49eb-80fc-e00aea86d04d,Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,PathAnnotationObject,568.47,675.28
e37d6aac-3f61-46c9-b1fa-cceb4865acb7,PathCellObject,,PathAnnotationObject,756.11,671.12
e50a3710-344b-4b42-ad28-e1991740fb05,PathCellObject,,PathAnnotationObject,673.26,673.43
0e615c13-d731-47ec-9768-8655702d46fa,Target: CD20,Target: CD20,PathAnnotationObject,513,672.49
1329831a-b516-44d2-83ba-f0ed1331245b,Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,PathAnnotationObject,627.74,673.84
1905f5b2-a870-4896-be5e-eba85d3fb38d,PathCellObject,,PathAnnotationObject,30.35,674.61
9e8e89f4-fd0b-4445-a90c-d9c4b0aa874b,Target: CD3,Target: CD3,PathAnnotationObject,161.52,672.89
03861cbd-cdf8-4313-ad41-3061f0cc1605,PathCellObject,,PathAnnotationObject,210.01,673.04
ef1e7d28-e4dc-4153-9048-0a54c7c18c58,PathCellObject,,PathAnnotationObject,235.85,674.06
75a07926-6482-429a-a1a0-09c35b9ca0e9,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,530.62,674.16
d1e2bfae-ec12-4f77-863e-4c8329218300,Target: CD3,Target: CD3,PathAnnotationObject,169.7,675.61
dc6623fe-0fbf-4295-aa65-8f3dd3ac5bbf,PathCellObject,,PathAnnotationObject,343.1,678.45
ae01db94-83ba-48fe-92c5-1ced87bd93ae,PathCellObject,,PathAnnotationObject,686.96,673.9
a3359435-1c00-49f2-bd1c-c111719ed2b1,PathCellObject,,PathAnnotationObject,720.79,674.1
8030e58c-479b-4922-bfd3-6529ac651ab3,PathCellObject,,PathAnnotationObject,76.1,676.24
f63242b9-61b8-494d-9d20-2a7345499792,PathCellObject,,PathAnnotationObject,122.29,675.43
af045156-1937-468b-b927-fcf8b1b71f32,Target: CD4,Target: CD4,PathAnnotationObject,296.2,674.37
ff8a87e6-bd02-4fac-83dc-280ce2c2b49e,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,306.66,673.9
13d942c6-b4ae-43cc-967a-ff162e22b64a,PathCellObject,,PathAnnotationObject,679.84,673.58
cfb7a281-bdd7-46b6-99b8-8ed7ba43fa8d,PathCellObject,,PathAnnotationObject,730.22,673
3849ba8e-7d7b-4202-b339-084fd4a53eb6,PathCellObject,,PathAnnotationObject,39.72,674.31
51d2cbc4-1b1b-4905-8c40-f527d832cd00,PathCellObject,,PathAnnotationObject,703.85,675.01
51b90c4a-594b-4416-9b2f-5976ccb0074f,PathCellObject,,PathAnnotationObject,763.01,674.49
3e6dd322-7d60-4f23-898a-7c7064334d1e,PathCellObject,,PathAnnotationObject,767.89,674.15
fe31820a-b2e3-41d1-bc8f-d38557df0e3f,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,144.9,677.62
e426df60-a022-4f60-9139-c514c4a931d3,Target: CD68,Target: CD68,PathAnnotationObject,372.89,675.4
19a2abd5-74bd-425c-a165-e8b601e45b92,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,557.41,679.16
de8a67b2-8d58-4803-92b8-0148564a5053,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,579.98,676.11
b312d932-3f15-4721-84d8-610c0ba681a8,Target: CD4,Target: CD4,PathAnnotationObject,134.98,675.62
ff91bc94-26b5-48fd-9efc-19887e7f7b1a,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,182.98,678.48
dee995d0-b08c-4a03-92e4-4b6e2309e8be,PathCellObject,,PathAnnotationObject,391.97,675.01
6f3405d0-f257-47af-9102-7d00f7695ec5,PathCellObject,,PathAnnotationObject,550.86,674.32
6e635b52-6546-45e1-b945-1343f5a8fb8e,PathCellObject,,PathAnnotationObject,666.54,675.11
f4f237f5-276b-44c4-9e0f-a384e6717f2c,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,519.53,675.75
bdaf86de-e83f-4c3b-bfa7-79081b400209,PathCellObject,,PathAnnotationObject,18.3,675.81
6cb1e0ec-bbc1-4b38-8935-6c643fdc2d06,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,419.03,676.07
9e87ff13-5c6d-4ff9-9f00-be40b09800b5,Target: CD68,Target: CD68,PathAnnotationObject,472.13,676.34
5d1d1f1b-ff49-49bc-8ab2-a4be0d047c18,PathCellObject,,PathAnnotationObject,637.39,676.79
c3c0f177-f926-469c-820f-352f3c4d1f14,PathCellObject,,PathAnnotationObject,751.49,674.99
c7c5720c-3898-4446-bc21-7e64395fae41,PathCellObject,,PathAnnotationObject,313.06,677.54
5ec2e853-cf06-40ce-ba8d-9c1e6a58c93f,PathCellObject,,PathAnnotationObject,2.335,676.72
4bffe6f2-00c0-43c0-bf58-828b5d3658dd,PathCellObject,,PathAnnotationObject,99.59,677.78
f48695d3-85e3-457c-88cf-94e6696f90f3,PathCellObject,,PathAnnotationObject,261.38,676.43
4e5c82bd-20fe-45c7-aca2-8487c98a43b1,PathCellObject,,PathAnnotationObject,8.377,676.7
b759ad91-9856-49f7-b654-8378cce17f86,PathCellObject,,PathAnnotationObject,358.49,677.56
e8219b8b-d91b-4611-b4ca-5fa2eab7f836,Target: CD68,Target: CD68,PathAnnotationObject,435.15,677.1
b54ee847-306a-400c-bec1-df0c51b2c1d1,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,585.95,677.93
9e9c4aaf-87bd-4f05-8966-39ba765600ee,PathCellObject,,PathAnnotationObject,773.43,679.08
1db9c4e5-0f59-45f3-8ee4-4d784267bd98,PathCellObject,,PathAnnotationObject,63.16,680.1
b6c760a5-ebd2-45b3-96eb-f2628035f978,PathCellObject,,PathAnnotationObject,198.97,675.36
57a12c79-35ea-4b5d-8d34-0a9fd9682a6d,Target: CD68,Target: CD68,PathAnnotationObject,505.07,680.78
0344982f-a58f-4e2a-b85a-6af12cdd75c8,PathCellObject,,PathAnnotationObject,744.37,677.07
2599940e-f862-48fc-97ae-c64776aedfb4,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,594.53,679.36
a9ed8d7e-2330-4bb4-b496-5248f8a87b4c,PathCellObject,,PathAnnotationObject,288.62,679.96
e1c9e140-0341-48d2-acb4-ecffcbfe7f96,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,546.72,678.39
7d1d35f0-5d97-44a4-8711-cb101b7bf40c,PathCellObject,,PathAnnotationObject,44.75,680.24
62d44d6a-3e74-44f5-8bc2-c05707e38a7d,Target: FoxP3,Target: FoxP3,PathAnnotationObject,707.65,679.9
3661f0e7-7cdc-48ff-b2e9-347b86ecccd2,PathCellObject,,PathAnnotationObject,729.62,679.68
36a03718-1edf-45eb-b26f-d4da377e600e,Target: CD3,Target: CD3,PathAnnotationObject,215.88,679.89
d1b95d87-86b5-45ed-9223-1d9f8830cf02,PathCellObject,,PathAnnotationObject,406.92,677.9
0556a94e-14bc-476d-9d3a-ad4da1c2c0e6,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,535.31,678.29
9852198b-f93f-449f-af0c-aeaff5b6d2f8,PathCellObject,,PathAnnotationObject,603.69,677.82
b9327cd1-0304-4d37-ac5b-63b86b23c24e,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,445.74,679.62
e2276219-2bf4-4c17-b710-39ce5cf2fd4f,Target: CD68,Target: CD68,PathAnnotationObject,494.63,680.63
75776d15-3560-4044-901b-726bc475d703,Target: CD3,Target: CD3,PathAnnotationObject,618.04,679.9
fbb9ab83-3e52-4855-bc21-fd9cb6dcebdb,PathCellObject,,PathAnnotationObject,757.36,679.51
0db3a684-8bdf-4a5c-a0cd-c654bbf14348,Target: CD20,Target: CD20,PathAnnotationObject,398.58,681.17
21e74c67-0048-41b7-8406-2cc17fa067c6,PathCellObject,,PathAnnotationObject,691.56,680.43
feab5d42-98eb-47de-b5ff-6f8035503d53,Target: CD68,Target: CD68,PathAnnotationObject,716.04,680.75
dc9f1947-623e-49a4-8e9f-10959a6badfd,Target: CD68,Target: CD68,PathAnnotationObject,156.79,681.41
2f05808d-0ecd-42c1-8e3e-13e5cad8428e,PathCellObject,,PathAnnotationObject,256.45,682.85
77e777ea-0c75-4d5d-93b4-213767905207,Target: CD68,Target: CD68,PathAnnotationObject,454.19,681.98
db756982-ca12-4d4e-a9e8-4f4ec3094319,PathCellObject,,PathAnnotationObject,676.81,682.26
39929835-683b-4337-82c7-c592fefd8e28,Target: CD20: CD8,Target: CD20: CD8,PathAnnotationObject,268.88,682.66
d967db32-25b3-4ac5-942a-fd88a2dca118,PathCellObject,,PathAnnotationObject,278.85,680.69
368e2c04-bace-4323-b80a-af6d77985448,PathCellObject,,PathAnnotationObject,642.33,681.82
d796a50f-55e2-4908-a3b7-2937ed87d0e8,PathCellObject,,PathAnnotationObject,192.91,683.5
9952e559-ad51-4413-aa52-1af41e04b112,PathCellObject,,PathAnnotationObject,415.3,681.61
c1156d33-e8cc-47a7-9cb9-6cd6f9d614b0,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,610.35,682.27
3d1d390b-b932-4841-81cf-80cf87973466,PathCellObject,,PathAnnotationObject,650.89,681.87
a9839004-695d-434c-8f9c-5da2ddead803,PathCellObject,,PathAnnotationObject,762.77,683.69
9e52f315-3354-4a99-93cc-0b32f282b499,Target: CD3,Target: CD3,PathAnnotationObject,352.44,681.92
0c24b1ef-9781-4f59-9ee0-8bf71ad57952,Target: CD68,Target: CD68,PathAnnotationObject,381.2,680.44
0cee6ac9-9c8e-4846-9839-9119a45f76ef,Target: CD68,Target: CD68,PathAnnotationObject,423.83,681.17
ae17f02f-a0e7-4fed-a8c2-0563ad388bab,PathCellObject,,PathAnnotationObject,89.44,680.69
2a8d0c2d-d505-46b6-8659-517bdd919953,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,204.66,685.02
264fd6d3-4481-491d-b6e1-ba176d6332ec,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,228.32,683.16
447d3a4d-6b73-44a5-bae0-afb0078dcd9d,PathCellObject,,PathAnnotationObject,237.33,683.69
2336bea2-d0ef-407b-b6d7-ab89c64977c4,PathCellObject,,PathAnnotationObject,301.96,684.74
d6c8808b-a8ab-49f0-870d-f47596f8d4c1,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,465.01,682.25
d7241f31-187a-4fe0-b771-33498d0acbf4,PathCellObject,,PathAnnotationObject,667.17,681.93
3d2175cd-e641-4410-adf8-a53753df2c57,Target: CD68,Target: CD68,PathAnnotationObject,17.06,683
0e40f4d1-927f-4964-a717-a159427c606e,PathCellObject,,PathAnnotationObject,108,682.07
b9c075b9-e5ea-4b9f-b575-4b18af9ca594,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,170.58,683.96
a7956525-f7f6-4a91-a202-ebf495f0a50c,Target: CD68: CD3: CD8,Target: CD68: CD3: CD8,PathAnnotationObject,536.88,683.89
dc7675ef-a0b3-4784-b218-9156e083b60a,PathCellObject,,PathAnnotationObject,661.23,682.84
e329dc60-77b4-4c22-bf04-2fef76180828,PathCellObject,,PathAnnotationObject,751.9,683.08
f0483c2a-b12f-4589-b7ef-177fc2456b88,Target: CD68,Target: CD68,PathAnnotationObject,221.23,683.05
268abd3c-efb9-4e52-93f9-c5405ccb1b5f,PathCellObject,,PathAnnotationObject,366.69,683.62
6e2f0f31-62c1-42e9-9d8c-1d5f1298890b,Target: CD68: CD3,Target: CD68: CD3,PathAnnotationObject,334.92,686.39
d43f8cbf-7e35-4aee-b347-da2a8e9d01ae,Target: CD68,Target: CD68,PathAnnotationObject,481.74,684.53
2ddf72e8-b7b1-4869-a8d9-16e863f99275,PathCellObject,,PathAnnotationObject,602.27,684.58
c65796c2-3bc7-4b07-8d05-37d7945fdd2b,PathCellObject,,PathAnnotationObject,656.01,686.49
de655f60-bb07-406f-9206-37f6b43e817c,PathCellObject,,PathAnnotationObject,684.81,685.08
5b75c02d-11cd-46ec-bb69-3cb2ca0a56c0,PathCellObject,,PathAnnotationObject,6.943,684.05
a7deabaf-b6c7-4676-a959-f6f5edc3f767,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,517.02,684.93
bb403685-c6ac-4f97-b1f1-31be151ac3fd,PathCellObject,,PathAnnotationObject,526.94,685.51
fe406d91-b135-4c3c-9ea2-ee09cbbb2ede,PathCellObject,,PathAnnotationObject,745.53,685.7
edca6eea-c45d-454d-b376-474b167756af,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,549.52,686.84
6b6311c4-f996-4da7-97c6-12b0564ecc48,PathCellObject,,PathAnnotationObject,33.32,686.11
0d91ed40-0fc6-4f10-b0d5-423240f4fa18,PathCellObject,,PathAnnotationObject,95.24,685.91
56ae4b0e-8310-4bbb-abc6-c337b5bbb8cf,PathCellObject,,PathAnnotationObject,374.54,686.57
7afdcfcf-b8c4-4dfa-91fd-e4700669a3c4,PathCellObject,,PathAnnotationObject,79.17,686.32
bb34eee0-b592-4fcc-920c-1ad55cfa752b,Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,PathAnnotationObject,564.67,688.24
1210f1ff-558c-4017-b4f4-b0fbeb8d79ac,PathCellObject,,PathAnnotationObject,71.68,688.44
be47005c-ea14-432b-92a0-7fd7644d96af,PathCellObject,,PathAnnotationObject,86.64,687.82
de0c91f8-0f01-42e9-ae77-be4e774ef041,Target: CD68,Target: CD68,PathAnnotationObject,428.47,686.02
1a123d97-9fd1-4c91-98d0-8cb063538ef8,PathCellObject,,PathAnnotationObject,114.93,687.73
4015b818-91ed-45c3-bd93-7d2ab184a901,PathCellObject,,PathAnnotationObject,126.31,687.62
ecb5a503-08d3-40e7-9716-2f43b6cecc78,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,137.2,689.73
b6a98dfa-62be-4e54-9d25-8efa2f2c0ef5,Target: CD20: CD3: CD4: CD8,Target: CD20: CD3: CD4: CD8,PathAnnotationObject,586.18,688.08
78794f08-50c6-4bf7-a943-1f0285e51344,Target: CD3,Target: CD3,PathAnnotationObject,618.73,687.16
9e4b3d9f-0131-4989-af95-af4355e03e22,PathCellObject,,PathAnnotationObject,2.314,687.38
a41812be-2223-4cda-a2c9-919e0031b6e9,PathCellObject,,PathAnnotationObject,102.11,687.6
87722145-65e6-48f5-ad34-5926da33928f,Target: CD3,Target: CD3,PathAnnotationObject,249.69,689.11
e28602c3-c1a6-4ee2-bf64-72766da4ae98,PathCellObject,,PathAnnotationObject,405.52,687.8
4c1ebd5e-6184-419a-a2ed-0fbcc5e6eb49,Target: CD68,Target: CD68,PathAnnotationObject,437.87,687.34
1288a3ae-cacf-4488-a5da-f703c6e555c7,PathCellObject,,PathAnnotationObject,623.85,688.81
5f5a6ffa-caa7-4e67-babd-88c747c21c39,Target: CD68,Target: CD68,PathAnnotationObject,717.93,687.66
61303bd9-5655-48e4-b060-b2dc228218ec,Target: CD8,Target: CD8,PathAnnotationObject,151.66,689.48
b1a213d6-ff8c-462c-838d-6b6104311eff,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,279.11,689.15
6a41ba11-d196-44e3-9934-704ac7a4dc7d,PathCellObject,,PathAnnotationObject,704.69,689.32
74bafb4e-b0ac-4733-9495-7beef1d28193,PathCellObject,,PathAnnotationObject,736.04,690.58
03400ee4-ca1d-4b44-a180-c43fd38b703a,PathCellObject,,PathAnnotationObject,362.38,689.28
60f5cf87-55d6-4447-a765-927a8b31113b,Target: CD68: CD3,Target: CD68: CD3,PathAnnotationObject,471.99,689.93
4293f378-3a0f-42fa-8239-964890dee465,PathCellObject,,PathAnnotationObject,691.62,687.5
9d11a336-3f45-4bda-bd57-e4a02fc9d8da,PathCellObject,,PathAnnotationObject,386.02,688.99
acead42e-5da0-48f5-90e6-0f974d50a4a5,PathCellObject,,PathAnnotationObject,415.24,688.1
2617d452-906e-4210-953c-11a1224b9f8c,Target: CD8,Target: CD8,PathAnnotationObject,444.29,689.85
42af98b9-9682-47f9-b8db-93af54df9986,PathCellObject,,PathAnnotationObject,497.45,689.05
f0e048c5-4cc2-4319-82c6-98cd23367bb2,PathCellObject,,PathAnnotationObject,665.48,691.04
8fc4f9c3-ab2d-4f17-b171-d56fd0fbfe30,PathCellObject,,PathAnnotationObject,294.12,691.21
d2384b2a-c25e-46b4-88d5-b1aede2cc3f2,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,575.64,690.2
dd11cdba-1af8-4c93-8d75-c8cfa3e1d38e,Target: CD4,Target: CD4,PathAnnotationObject,640.44,688.49
7e6739c2-f7b4-464e-b6c4-d29f915d48fc,PathCellObject,,PathAnnotationObject,724.81,689.65
57688665-b211-476c-b08d-26b8baa84ea5,PathCellObject,,PathAnnotationObject,53.49,689.8
745d5743-5d1a-4507-90ca-5e3379f5db19,Target: CD68,Target: CD68,PathAnnotationObject,349.42,689.28
db83adc5-b065-47df-8e73-9479a45c86e3,PathCellObject,,PathAnnotationObject,488.66,691.49
2e699268-613e-43b0-9c93-72b114bd44e1,PathCellObject,,PathAnnotationObject,614.05,690.29
2894512e-b7f6-4d92-a96e-56cf262f5df1,PathCellObject,,PathAnnotationObject,697.11,687.81
9e093378-f8bd-48ea-8d1b-1f880dd53860,PathCellObject,,PathAnnotationObject,756.23,691.51
30cd2384-7625-46c8-af37-846725b69d2f,Target: CD8,Target: CD8,PathAnnotationObject,791.58,691.53
62f313c0-1d7f-4b8d-af51-65c65a187af6,PathCellObject,,PathAnnotationObject,160.13,694.07
8833b0d5-2f28-4453-a0f8-6c865307c348,PathCellObject,,PathAnnotationObject,648.47,690.88
d72db8cb-5f9c-4105-b483-697ee0440424,Target: CD68,Target: CD68,PathAnnotationObject,12.85,691.08
fc1e80eb-6e42-4d9b-b763-f0ee4309bcb8,Target: CD68: CD3,Target: CD68: CD3,PathAnnotationObject,286.44,692.36
f8e45d84-17ef-4071-a706-618acb727c99,Target: CD68,Target: CD68,PathAnnotationObject,327.26,688.52
330b6c6f-d9c8-42af-a250-b4cd8c3e6c65,PathCellObject,,PathAnnotationObject,395.55,692.3
6c01b7c0-10e6-4d6d-a421-604e2816fa54,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,594.42,688.46
48b1dfcc-0958-4a0f-b3fb-e293d15b0236,PathCellObject,,PathAnnotationObject,673.24,691.16
f81db532-5857-4e54-a976-ff059fb6e1b2,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,145.94,693.36
c8d40f00-79f5-4a5f-a3f9-14c77d62fec1,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,206.68,692.95
567d77c4-a10c-4f3f-a60c-5a60f76c5531,Target: CD3,Target: CD3,PathAnnotationObject,240.78,691.92
076beed2-9abd-4716-acc6-a3c57f08cd11,Target: CD8,Target: CD8,PathAnnotationObject,772.68,692.37
2004db0a-a038-4e9b-b6f1-c16b60700338,Target: CD3,Target: CD3,PathAnnotationObject,307.62,690.94
3e8eb0ab-393d-4193-aaad-ee23b05e981f,Target: CD20: CD3,Target: CD20: CD3,PathAnnotationObject,318.85,690.03
882d1946-ec67-456a-be0f-1d2e69ce5adb,Target: CD68,Target: CD68,PathAnnotationObject,21.41,691.82
b0e661c2-5c8f-403c-8bdd-ad026da104a7,Target: CD68,Target: CD68,PathAnnotationObject,538.84,693.84
330c71e9-621f-4c0a-8ec3-a434ed15e3bc,PathCellObject,,PathAnnotationObject,680.9,694.05
11eae5fb-4de6-4d90-be19-052d8a72fcfd,PathCellObject,,PathAnnotationObject,65.48,693.26
05fa2b8e-e77c-4700-8b3d-0e9c72c0830b,PathCellObject,,PathAnnotationObject,217.49,694.75
8fd09933-4aae-4c18-94f8-7ea421744649,Target: CD68,Target: CD68,PathAnnotationObject,428.67,692.6
736926de-34f4-4955-9df1-d5f9cb37b808,Target: CD68,Target: CD68,PathAnnotationObject,606.93,695.03
eec3ae4f-3b1d-4cb0-9ccd-90ee087eb9da,PathCellObject,,PathAnnotationObject,188.86,692.79
7a00d91d-d1e1-4173-9cbb-6d0f59c52ab5,Target: CD68: CD8,Target: CD68: CD8,PathAnnotationObject,267.01,693.18
e7247688-236e-4bbe-b25c-65d02cc0f874,Target: CD68: CD3,Target: CD68: CD3,PathAnnotationObject,422.04,694.84
59ac48e9-fbb3-4365-9bbc-1356c0cefa43,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,451.8,692.83
e3d96cd7-0b21-4ecf-8404-f7a83ea731e1,PathCellObject,,PathAnnotationObject,631.23,692.22
eee21f2c-38f3-4fe3-aa37-7ce722e5641a,PathCellObject,,PathAnnotationObject,6.078,693.32
9d69838d-5a7d-42fd-b9bd-72e87791b047,Target: CD68,Target: CD68,PathAnnotationObject,518.11,694.74
4965ddbd-f8be-4eb2-913f-91f7d380864f,PathCellObject,,PathAnnotationObject,225.5,695
8bd1a2d7-7134-4adb-a2bb-30befe90befc,PathCellObject,,PathAnnotationObject,39.3,695.98
79c79f3f-a940-4091-9fad-5fa197d56188,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,232.51,697.79
fcb75285-4b2d-4c87-8865-30461c0b57ad,Target: CD68,Target: CD68,PathAnnotationObject,357.09,693.79
805b0e28-5532-4e49-860f-5828a9b3c968,PathCellObject,,PathAnnotationObject,715.92,694.75
14f9b491-6e26-4a9f-a262-b25fa3213153,PathCellObject,,PathAnnotationObject,105.9,694.48
2d747c6d-54aa-4575-b42a-d53b8190057d,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,461.08,693.87
d413cf46-c025-47fe-ade6-9c4322b0e9dd,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,596.65,696.51
676a9e7a-98e5-40e5-b8a4-372edeb3632c,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,PathAnnotationObject,410.23,694.01
61148403-2857-4776-9c68-3b97a6aa9a6f,Target: CD68,Target: CD68,PathAnnotationObject,325.66,696.81
d6e4405c-0f0d-4b01-af7a-7c62c56c8768,Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,PathAnnotationObject,643.8,696.5
33365809-7189-429d-bc38-7bc5e140197e,PathCellObject,,PathAnnotationObject,436.82,698.5
4ce89847-40f8-4da7-bdfe-12d6acfdef0c,PathCellObject,,PathAnnotationObject,482.97,696.87
c8eb67fb-caf3-4625-96c9-b1f4f170d26c,PathCellObject,,PathAnnotationObject,693.71,696.46
6bbb823f-eacb-467d-9b7d-3819f65ed4a9,PathCellObject,,PathAnnotationObject,78.72,694.46
e9efb6cc-5b1f-4173-848f-97beaf2e6737,PathCellObject,,PathAnnotationObject,95.64,698.18
c60ff00b-2e04-4a5e-a342-c76ff370183f,Target: CD8,Target: CD8,PathAnnotationObject,131.15,696
b2405d91-0d55-473e-a484-1e9292ab2fae,PathCellObject,,PathAnnotationObject,29.28,700.44
bd43f0d8-5ef8-4375-b271-2c79c0b22b1e,Target: CD3,Target: CD3,PathAnnotationObject,339.37,701.05
e9380830-dafd-4172-a515-ef4b86a209d4,Target: CD68,Target: CD68,PathAnnotationObject,349.94,696.43
6d0a81fa-9f61-4131-a19b-4df8ccc44962,Target: CD68,Target: CD68,PathAnnotationObject,379.41,698.03
c18becfc-f1d5-46be-b454-a706bd3e600a,PathCellObject,,PathAnnotationObject,653.99,697.15
ccb52445-0bb0-4e8a-a530-2ecf3b899c51,PathCellObject,,PathAnnotationObject,83.57,699.3
9f112f73-bdfb-44b6-89be-3cf3fec0f1a0,PathCellObject,,PathAnnotationObject,115.85,699.89
3672dd11-8bc5-40e5-9965-0d60a6183635,PathCellObject,,PathAnnotationObject,626.01,698.71
3d213dca-ba5c-4fc9-a3cf-922388e66993,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,766.83,700.28
3d01fa59-fdb4-4441-882b-42a3cb61d0ad,PathCellObject,,PathAnnotationObject,125.68,697.63
ec41ce6f-aaa9-4856-8f28-7d65bf75c9f6,PathCellObject,,PathAnnotationObject,308.87,698.66
fac641ae-ae99-4852-953e-5bf40a3c71af,Target: CD68,Target: CD68,PathAnnotationObject,362.21,701
cfef8d87-d292-4d4f-b987-c067980d061a,PathCellObject,,PathAnnotationObject,370.26,698.33
4bd7f5fb-8a79-4d5d-8cdb-24b1f44c73ce,PathCellObject,,PathAnnotationObject,635.62,697.68
06bdf505-fc9f-4f94-a69f-ae03a7a9b296,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,509.37,697.83
531e5835-153e-40a6-b704-a33963eb69b2,PathCellObject,,PathAnnotationObject,249.3,699.2
bc9f1dab-d5a8-410c-bc4a-07228e79879a,Target: CD8,Target: CD8,PathAnnotationObject,273.65,700.39
904e3ede-6a02-459c-b8dc-098f3e38b7f5,PathCellObject,,PathAnnotationObject,74.49,701.87
d4b18f9b-4128-4f1f-939d-5cc181563c50,Target: CD68,Target: CD68,PathAnnotationObject,413.18,699.73
0c5b4d38-6970-4bc0-b388-4b0fec3eed1f,PathCellObject,,PathAnnotationObject,798.32,700.46
fa96747b-4a7f-4892-9a33-26d0d3038668,Target: CD68,Target: CD68,PathAnnotationObject,389.54,700.73
6b3ece96-582a-43fe-8a39-43d337d6078d,PathCellObject,,PathAnnotationObject,47.48,701.1
df516639-6899-457b-b9a4-e08ab5ad4b0e,PathCellObject,,PathAnnotationObject,62.92,699.15
3f50bb11-44b4-44ed-a7c8-93050e986cae,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,402.62,701.33
a2959d09-2848-4fe1-955f-a398e1854a39,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,494.51,699.66
d3292ae5-f611-4216-8c20-1070eead3342,Target: CD68,Target: CD68,PathAnnotationObject,546.61,699.01
cabfd3c3-251b-4790-8688-83d543bd6374,PathCellObject,,PathAnnotationObject,561.66,701.18
3b68ae95-0a83-4be1-bdc4-1d864f8e601a,Target: CD4,Target: CD4,PathAnnotationObject,584.02,701.95
f753392a-8058-485a-9f5b-ce013d3d6edb,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,282.69,699.03
2dfa160a-4a9d-49f1-a61a-ca1213206a49,PathCellObject,,PathAnnotationObject,710.19,700.13
5b9890ea-f635-44d8-9c5f-df81b0b27128,PathCellObject,,PathAnnotationObject,4.335,699.79
